date, pm25, pm10, o3, no2, so2, co
2021/7/22, 57, 11, 28, 4, 1, 
2021/7/23, 42, 9, 28, 5, 1, 
2021/7/24, 31, 10, 30, 5, 1, 
2021/7/25, 36, 13, 33, 6, 1, 
2021/7/26, 44, 13, 33, 6, 1, 
2021/7/27, 46, 12, 27, 4, 1, 
2021/7/28, 42, 17, 26, 6, 1, 
2021/7/29, 54, 15, 26, 6, 1, 
2021/7/30, 48, 13, 22, 2, 1, 
2021/7/31, 48, 12, 27, 5, 1, 
2021/6/1, 66, 34, 37, 4, , 
2021/6/2, 83, 20, 37, 1, , 
2021/6/3, 62, 12, 29, 4, , 
2021/6/4, 45, 17, 27, 3, 1, 
2021/6/5, 51, 14, 25, 1, , 
2021/6/6, 43, 25, 32, 6, 1, 
2021/6/7, 66, 18, 36, 5, , 
2021/6/8, 53, 9, 34, 1, , 
2021/6/9, 35, 7, 28, 3, , 
2021/6/10, 26, 8, 24, 5, , 
2021/6/11, 26, 9, 32, 2, , 
2021/6/12, 36, 13, 32, 5, , 
2021/6/13, 50, 11, 37, 4, , 
2021/6/14, 44, 10, 36, 5, , 
2021/6/15, 32, 14, 43, 8, , 
2021/6/16, 40, 10, 29, 6, , 
2021/6/17, 37, 16, 32, 5, , 
2021/6/18, 52, 13, 31, 2, 1, 
2021/6/19, 43, 14, 30, 5, 1, 
2021/6/20, 44, 16, 24, 6, 1, 
2021/6/21, 45, 7, 26, 6, 1, 
2021/6/22, 22, 9, 27, 5, 1, 
2021/6/23, 28, 11, 32, 4, 1, 
2021/6/24, 32, 13, 31, 6, 1, 
2021/6/25, 36, 13, 31, 3, 1, 
2021/6/26, 45, 11, 25, 4, 1, 
2021/6/27, 38, 12, 27, 5, 1, 
2021/6/28, 32, 18, 27, 3, 1, 
2021/6/29, 50, 14, 28, 5, 1, 
2021/6/30, 43, 17, 26, 5, 1, 
2021/5/1, 63, 21, 40, 4, , 
2021/5/2, 66, 22, 39, 8, , 
2021/5/3, 65, 25, 42, 8, 1, 
2021/5/4, 69, 17, 29, 6, , 
2021/5/5, 60, 22, 26, 7, 1, 
2021/5/6, 67, 24, 26, 5, , 
2021/5/7, 69, 27, 39, 3, , 
2021/5/8, 72, 22, 39, 1, , 
2021/5/9, 59, 19, 31, 7, 1, 
2021/5/10, 55, 16, 36, 5, , 
2021/5/11, 47, 16, 36, 7, 2, 
2021/5/12, 38, 11, 33, 10, 1, 
2021/5/13, 25, 10, 31, 5, , 
2021/5/14, 29, 11, 25, 7, , 
2021/5/15, 38, 15, 26, 6, , 
2021/5/16, 46, 22, 29, 4, 1, 
2021/5/17, 46, 14, 26, 7, 1, 
2021/5/18, 32, 11, 32, 1, 1, 
2021/5/19, 31, 14, 37, 3, 1, 
2021/5/20, 43, 13, 30, 11, 1, 
2021/5/21, 33, 10, 30, 4, , 
2021/5/22, 27, 12, 33, 4, 1, 
2021/5/23, 31, 20, 35, 6, 1, 
2021/5/24, 40, 20, 33, 4, 1, 
2021/5/25, 43, 20, 32, 6, 1, 
2021/5/26, 46, 24, 33, 7, 1, 
2021/5/27, 57, 27, 34, 8, 1, 
2021/5/28, 64, 24, 33, 2, 1, 
2021/5/29, 63, 23, 38, 3, 1, 
2021/5/30, 67, 28, 41, 7, , 
2021/5/31, 73, 25, 39, 2, , 
2021/4/1, 57, 46, 35, 7, 3, 
2021/4/2, 74, 35, 35, 2, 1, 
2021/4/3, 75, 26, 37, 4, 1, 
2021/4/4, 59, 27, 40, 8, 1, 
2021/4/5, 63, 20, 39, 2, 1, 
2021/4/6, 55, 20, 34, 6, 1, 
2021/4/7, 57, 23, 34, 8, 1, 
2021/4/8, 59, 21, 33, 5, 1, 
2021/4/9, 60, 20, 35, 2, , 
2021/4/10, 62, 25, 38, 1, 1, 
2021/4/11, 73, 24, 36, 6, , 
2021/4/12, 71, 17, 29, 10, , 
2021/4/13, 52, 19, 38, 12, 1, 
2021/4/14, 51, 26, 40, 12, 2, 
2021/4/15, 57, 21, 42, 11, 4, 
2021/4/16, 49, 18, 41, 3, 1, 
2021/4/17, 55, 29, 42, 3, 1, 
2021/4/18, 72, 31, 40, 9, 1, 
2021/4/19, 75, 30, 42, 10, 1, 
2021/4/20, 75, 27, 40, 10, , 
2021/4/21, 72, 18, 38, 9, 1, 
2021/4/22, 59, 18, 48, 5, 1, 
2021/4/23, 55, 12, 46, 2, 1, 
2021/4/24, 45, 12, 44, 5, 1, 
2021/4/25, 45, 22, 33, 10, , 
2021/4/26, 63, 24, 34, 4, , 
2021/4/27, 73, 33, 41, 8, , 
2021/4/28, 76, 17, 36, 6, , 
2021/4/29, 57, 20, 37, 9, , 
2021/4/30, 64, 20, 39, 2, , 
2021/3/1, 58, 37, 34, 2, 1, 
2021/3/2, 67, 57, 30, 8, 1, 
2021/3/3, 84, 58, 31, 9, 1, 
2021/3/4, 96, 46, 28, 10, 1, 
2021/3/5, 88, 24, 17, 4, 1, 
2021/3/6, 68, 26, 26, 5, 1, 
2021/3/7, 68, 25, 32, 7, 1, 
2021/3/8, 65, 32, 34, 6, 1, 
2021/3/9, 83, 29, 31, 13, 1, 
2021/3/10, 79, 23, 29, 12, 1, 
2021/3/11, 59, 17, 31, 7, 1, 
2021/3/12, 42, 17, 36, 6, 1, 
2021/3/13, 43, 20, 37, 1, , 
2021/3/14, 45, 21, 36, 5, 1, 
2021/3/15, 44, 17, 35, 3, , 
2021/3/16, 44, 16, 32, 2, , 
2021/3/17, 44, 20, 33, 5, , 
2021/3/18, 52, 12, 29, 2, , 
2021/3/19, 40, 17, 35, 2, , 
2021/3/20, 55, 21, 36, 2, 1, 
2021/3/21, 63, 22, 30, 5, 1, 
2021/3/22, 66, 29, 36, 13, 1, 
2021/3/23, 72, 26, 39, 11, 1, 
2021/3/24, 64, 24, 30, 12, 1, 
2021/3/25, 61, 26, 37, 11, 1, 
2021/3/26, 63, 23, 34, 6, 1, 
2021/3/27, 54, 35, 38, 10, 1, 
2021/3/28, 79, 29, 44, 5, 1, 
2021/3/29, 64, 44, 38, 5, 2, 
2021/3/30, 67, 32, 43, 4, 1, 
2021/3/31, 57, 32, 43, 7, 1, 
2021/2/1, 43, 5, 20, 3, , 
2021/2/2, 13, 8, 28, 4, , 
2021/2/3, 16, 13, 22, 11, , 
2021/2/4, 31, 20, 21, 7, , 
2021/2/5, 44, 13, 31, 4, , 
2021/2/6, 35, 7, 26, 2, , 
2021/2/7, 17, 3, 32, 5, , 
2021/2/8, 10, 4, 32, 4, , 
2021/2/9, 13, 9, 29, 5, , 
2021/2/10, 18, 9, 18, 10, , 
2021/2/11, 22, 14, 36, 2, , 
2021/2/12, 41, 24, 27, 5, , 
2021/2/13, 61, 14, 29, 2, , 
2021/2/14, 50, 10, 29, 1, , 
2021/2/15, 39, 14, 28, 7, 1, 
2021/2/16, 42, 17, 28, 7, , 
2021/2/17, 54, 21, 32, 3, 1, 
2021/2/18, 49, 68, 31, 3, , 
2021/2/19, 87, 29, 35, 1, , 
2021/2/20, 52, 54, 36, 1, 1, 
2021/2/21, 69, 12, 33, 5, 1, 
2021/2/22, 44, 11, 32, 6, 1, 
2021/2/23, 41, 41, 30, 1, 1, 
2021/2/24, 66, 34, 30, 3, , 
2021/2/25, 56, 25, 29, 3, 1, 
2021/2/26, 52, 27, 28, 3, , 
2021/2/27, 61, 26, 25, 6, , 
2021/2/28, 66, 28, 34, 3, 1, 
2021/1/4, 17, 10, 16, 12, 1, 
2021/1/5, 36, 12, 14, 9, 1, 
2021/1/6, 46, 14, 13, 13, 1, 
2021/1/7, 48, 20, 12, 14, 1, 
2021/1/8, 63, 24, 14, 10, 1, 
2021/1/9, 75, 17, 14, 8, , 
2021/1/10, 58, 20, 20, 10, 1, 
2021/1/11, 59, 41, 14, 18, 1, 
2021/1/12, 95, 50, 17, 13, 1, 
2021/1/13, 113, 15, 30, 11, 1, 
2021/1/14, 45, 11, 31, 2, , 
2021/1/15, 19, 14, 24, 7, , 
2021/1/16, 33, 10, 24, 6, , 
2021/1/17, 30, 16, 15, 16, , 
2021/1/18, 43, 9, 29, 5, , 
2021/1/19, 29, 7, 31, 1, , 
2021/1/20, 22, 5, 32, 2, , 
2021/1/21, 13, 6, 31, 2, , 
2021/1/22, 18, 4, 28, 1, 1, 
2021/1/23, 14, 6, 33, 3, , 
2021/1/24, 18, 9, 21, 11, , 
2021/1/25, 27, 11, 15, 8, , 
2021/1/26, 27, 7, 21, 3, , 
2021/1/27, 14, 10, 12, 10, , 
2021/1/28, 30, 12, 20, 11, , 
2021/1/29, 35, 8, 33, 2, , 
2021/1/30, 19, 13, 33, 4, , 
2021/1/31, 29, 28, 35, 3, , 
2020/10/1, 28, 5, 27, 4, 1, 
2020/10/2, 12, 6, 27, 2, 1, 
2020/10/3, 13, 5, 23, 4, 8, 
2020/10/4, 11, 9, 23, 9, 1, 
2020/10/5, 18, 13, 20, 13, 1, 
2020/10/6, 24, 9, 21, 6, 1, 
2020/10/7, 15, 9, 19, 9, 1, 
2020/10/8, 16, 15, 18, 10, 1, 
2020/10/9, 32, 9, 30, 6, 1, 
2020/10/10, 19, 6, 30, , 1, 
2020/10/11, 8, 6, 27, 6, 1, 
2020/10/12, 11, 7, 27, 2, 1, 
2020/10/13, 8, 5, 27, 2, 1, 
2020/10/14, 8, 9, 15, 15, 1, 
2020/10/15, 23, 11, 22, 14, 1, 
2020/10/16, 32, 12, 17, 13, 1, 
2020/10/17, 36, 10, 22, 11, 1, 
2020/10/18, 32, 14, 35, 4, 1, 
2020/10/19, 25, 18, 33, 1, , 
2020/10/20, 29, 9, 29, 5, 1, 
2020/10/21, 14, 11, 25, 8, 1, 
2020/10/22, 22, 8, 26, 12, 1, 
2020/10/23, 16, 6, 23, 7, 2, 
2020/10/24, 12, 6, 23, 9, 2, 
2020/10/25, 12, 6, 20, 9, 1, 
2020/10/26, 12, 8, 16, 12, 1, 
2020/10/27, 14, 10, 20, 11, 1, 
2020/10/28, 18, 23, 20, 12, 1, 
2020/10/29, 37, 23, 22, 10, 1, 
2020/10/30, 46, 11, 23, 9, 1, 
2020/10/31, 27, 5, 21, 1, 1, 
2020/11/1, 13, 9, 29, 4, 5, 
2020/11/2, 15, 6, 29, 6, 1, 
2020/11/3, 7, 10, 17, 9, 1, 
2020/11/4, 16, 13, 14, 12, 2, 
2020/11/5, 28, 39, 26, 2, 1, 
2020/11/6, 47, 21, 25, 6, 1, 
2020/11/7, 31, 3, 26, 2, 1, 
2020/11/8, 9, 12, 24, 12, 1, 
2020/11/9, 29, 11, 18, 15, 1, 
2020/11/10, 29, 8, 20, 9, 1, 
2020/11/11, 16, 13, 24, 13, 1, 
2020/11/12, 27, 10, 21, 10, 1, 
2020/11/13, 24, 10, 26, 2, 1, 
2020/11/14, 25, 6, 27, 2, 1, 
2020/11/15, 13, 16, 23, 10, 1, 
2020/11/16, 23, 13, 13, 16, 1, 
2020/11/17, 25, 16, 18, 14, 4, 
2020/11/18, 32, 11, 28, 10, 1, 
2020/11/19, 26, 14, 20, 12, 1, 
2020/11/20, 22, 13, 18, 12, 1, 
2020/11/21, 31, 15, 20, 11, 1, 
2020/11/22, 41, 19, 17, 16, 1, 
2020/11/23, 51, 17, 25, 13, 1, 
2020/11/24, 45, 14, 28, 4, 1, 
2020/11/25, 40, , , , , 
2020/11/27, 40, 16, 11, 14, 1, 
2020/11/28, 45, 12, 19, 11, 1, 
2020/11/29, 30, 18, 12, 13, 1, 
2020/11/30, 49, 20, 20, 10, 1, 
2020/12/1, 52, 10, 15, 12, 1, 
2020/12/2, 23, 10, 22, 12, 2, 
2020/12/3, 22, 4, 26, 5, 1, 
2020/12/4, 9, 5, 24, 9, 1, 
2020/12/5, 14, 5, 24, 8, 1, 
2020/12/6, 15, 6, 29, 8, 2, 
2020/12/7, 13, 6, 27, 2, , 
2020/12/8, 13, 8, 20, 12, , 
2020/12/9, 16, 12, 28, 7, , 
2020/12/10, 20, 11, 30, 5, , 
2020/12/11, 16, 12, 29, 4, , 
2020/12/12, 17, 6, 19, 9, , 
2020/12/13, 13, 6, 27, 7, , 
2020/12/14, 13, 9, 24, 11, 1, 
2020/12/15, 22, 4, 30, 2, , 
2020/12/16, 10, 13, 22, 14, 1, 
2020/12/17, 31, 6, 25, 6, 1, 
2020/12/18, 18, 7, 24, 6, 1, 
2020/12/19, 18, 8, 21, 8, 1, 
2020/12/20, 22, 5, 22, 8, 1, 
2020/12/21, 13, 6, 17, 8, 2, 
2020/12/22, 13, 5, 26, 3, 1, 
2020/12/23, 10, 8, 24, 3, 1, 
2020/12/24, 10, 8, 25, 2, 1, 
2020/12/25, 13, 8, 21, 6, 1, 
2020/12/26, 22, 4, 26, 1, , 
2020/12/27, 13, 4, 30, 2, , 
2020/12/28, 11, 3, 26, 3, , 
2020/12/29, 9, 4, 26, 4, , 
2020/12/30, 12, 5, 30, 3, , 
2020/12/31, 19, 3, 27, 2, 1, 
2021/1/1, 12, 7, 23, 4, 1, 
2021/1/2, 22, , , , , 
2020/7/1, 16, 5, 23, 4, 1, 
2020/7/2, 8, 8, 23, 5, 1, 
2020/7/3, 11, 9, 29, 4, 1, 
2020/7/4, 18, 7, 30, 2, 1, 
2020/7/5, 16, 9, 24, 1, 1, 
2020/7/6, 14, 19, 28, 5, , 
2020/7/7, 28, 20, 40, 5, 1, 
2020/7/8, 40, 17, 29, 5, 1, 
2020/7/9, 33, 7, 18, 2, 1, 
2020/7/10, 14, 9, 35, 4, 1, 
2020/7/11, 21, 11, 35, 5, 1, 
2020/7/12, 26, 19, 36, 8, 1, 
2020/7/13, 34, 14, 33, 6, 1, 
2020/7/14, 22, 11, 24, 4, 1, 
2020/7/15, 16, 9, 24, 4, 1, 
2020/7/16, 14, 8, 27, 2, 1, 
2020/7/17, 15, 15, 34, 5, , 
2020/7/18, 40, 15, 41, 3, 1, 
2020/7/19, 43, 19, 27, 5, 1, 
2020/7/20, 46, 18, 31, 4, 1, 
2020/7/21, 33, 21, 33, 5, 1, 
2020/7/22, 40, 20, 42, 3, 1, 
2020/7/23, 38, 15, 36, 6, 3, 
2020/7/24, 25, 9, 31, 3, , 
2020/7/25, 22, 7, 21, 3, 1, 
2020/7/26, 20, 12, 28, 5, 2, 
2020/7/27, 34, 8, 19, 4, 1, 
2020/7/28, 12, 13, 26, 3, , 
2020/7/29, 13, 28, 42, 9, 1, 
2020/7/30, 43, 19, 34, 4, 2, 
2020/7/31, 39, 7, 23, 3, 1, 
2020/8/1, 14, 5, 21, 3, 1, 
2020/8/2, 9, 7, 21, 4, 1, 
2020/8/3, 11, 6, 20, 4, 1, 
2020/8/4, 14, 13, 37, 6, 1, 
2020/8/5, 29, 22, 47, 9, 1, 
2020/8/6, 48, 19, 33, 4, 1, 
2020/8/7, 41, 16, 33, 4, 1, 
2020/8/8, 38, 16, 27, 4, 1, 
2020/8/9, 38, 15, 26, 2, 1, 
2020/8/10, 30, 17, 27, 8, 1, 
2020/8/11, 42, 17, 35, 8, 1, 
2020/8/12, 35, 7, 25, 3, , 
2020/8/13, 9, 9, 27, 3, , 
2020/8/14, 13, 8, 25, 2, 1, 
2020/8/15, 12, 7, 26, 5, 1, 
2020/8/16, 13, 8, 27, 6, 1, 
2020/8/17, 19, 8, 33, 7, 1, 
2020/8/18, 19, 13, 30, 7, 2, 
2020/8/19, 24, 16, 39, 5, 1, 
2020/8/20, 31, 9, 24, 5, , 
2020/8/21, 18, 11, 24, 3, 1, 
2020/8/22, 21, 11, 25, 5, 1, 
2020/8/23, 18, 7, 25, 6, 1, 
2020/8/24, 12, 11, 28, 7, 1, 
2020/8/25, 24, 9, 17, 5, 1, 
2020/8/26, 16, 9, 29, 4, 1, 
2020/8/27, 25, 8, 18, 4, 1, 
2020/8/28, 11, 7, 30, 3, 1, 
2020/8/29, 8, 6, 27, 4, 1, 
2020/8/30, 10, 8, 29, 6, 1, 
2020/8/31, 16, 8, 35, 6, 1, 
2020/9/1, 17, 13, 38, 9, 1, 
2020/9/2, 23, 14, 40, 9, 1, 
2020/9/3, 32, 23, 47, 16, 1, 
2020/9/4, 50, 13, 35, 2, , 
2020/9/5, 28, 8, 29, 1, , 
2020/9/6, 10, 8, 26, 4, , 
2020/9/7, 14, 12, 35, 7, 1, 
2020/9/8, 23, 15, 41, 9, 1, 
2020/9/9, 36, 15, 30, 12, 1, 
2020/9/10, 33, 13, 24, 8, , 
2020/9/11, 23, 12, 26, 6, 1, 
2020/9/12, 20, 18, 41, 9, , 
2020/9/13, 37, 32, 42, 3, 1, 
2020/9/14, 76, 23, 39, 10, 1, 
2020/9/15, 53, 29, 39, 13, 1, 
2020/9/16, 56, 26, 24, 20, 1, 
2020/9/17, 58, 16, 28, 8, , 
2020/9/18, 35, 4, 24, 5, , 
2020/9/19, 8, 7, 30, 8, 1, 
2020/9/20, 9, 8, 32, 7, , 
2020/9/21, 9, 10, 34, 7, , 
2020/9/22, 18, 8, 27, 6, , 
2020/9/23, 16, 7, 30, 3, , 
2020/9/24, 11, 12, 28, 1, , 
2020/9/25, 17, 7, 28, 2, 1, 
2020/9/26, 11, 7, 29, 5, 1, 
2020/9/27, 11, 11, 29, 9, 2, 
2020/9/28, 17, 11, 21, 11, 1, 
2020/9/29, 22, 15, 31, 12, 1, 
2020/9/30, 39, 11, 20, 12, 1, 
2020/4/1, 25, 13, 41, 3, , 
2020/4/2, 36, 20, 34, 5, , 
2020/4/3, 57, 14, 34, 2, , 
2020/4/4, 43, 9, 32, 1, , 
2020/4/5, 27, 7, 29, 2, , 
2020/4/6, 21, 9, 27, 4, , 
2020/4/7, 30, 14, 30, 5, , 
2020/4/8, 41, 14, 32, 3, , 
2020/4/9, 45, 13, 33, 1, , 
2020/4/10, 43, 10, 28, 2, , 
2020/4/11, 40, 12, 30, 1, , 
2020/4/12, 44, 15, 35, 2, , 
2020/4/13, 48, 20, 31, 4, , 
2020/4/14, 54, 14, 34, 6, , 
2020/4/15, 42, 10, 31, 2, , 
2020/4/16, 25, 10, 27, 3, , 
2020/4/17, 28, 9, 25, 3, , 
2020/4/18, 26, 5, 28, 1, , 
2020/4/19, 12, 9, 28, 2, , 
2020/4/20, 18, 9, 32, 2, , 
2020/4/21, 26, 11, 32, 3, , 
2020/4/22, 28, 16, 32, 5, , 
2020/4/23, 43, 20, 26, 5, , 
2020/4/24, 56, 16, 28, 2, , 
2020/4/25, 49, 19, 30, 1, , 
2020/4/26, 56, 13, 34, 2, , 
2020/4/27, 41, 13, 30, 4, , 
2020/4/28, 33, 9, 31, 2, , 
2020/4/29, 23, 11, 31, 2, , 
2020/4/30, 28, 8, 26, 1, , 
2020/5/1, 26, 12, 18, 2, , 
2020/5/2, 36, 15, 19, 2, , 
2020/5/3, 41, 26, 33, 5, , 
2020/5/4, 57, 23, 32, 5, , 
2020/5/5, 48, 22, 34, 4, , 
2020/5/6, 73, 30, 32, 5, , 
2020/5/7, 82, 19, 35, 4, , 
2020/5/8, 47, 17, 37, 2, , 
2020/5/9, 51, 13, 35, 1, , 
2020/5/10, 40, 11, 32, 2, , 
2020/5/11, 39, 14, 26, 3, , 
2020/5/12, 44, 35, 22, 3, , 
2020/5/13, 104, 39, 26, 3, , 
2020/5/14, 120, 34, 44, 2, , 
2020/5/15, 104, 11, 49, 1, , 
2020/5/16, 39, 10, 43, 1, , 
2020/5/17, 36, 12, 38, 4, , 
2020/5/18, 41, 11, 35, 4, 1, 
2020/5/19, 37, 10, 42, 5, 1, 
2020/5/20, 33, 16, 37, 5, 1, 
2020/5/21, 55, 13, 33, 6, , 
2020/5/22, 46, 4, , , , 
2020/5/23, 17, 8, , , , 
2020/5/24, 28, 7, 30, 2, 1, 
2020/5/25, 23, , 29, 3, 1, 
2020/6/8, 17, 8, 30, 3, 1, 
2020/6/9, 21, 11, 30, 3, , 
2020/6/10, 30, 9, 19, 5, 1, 
2020/6/11, 25, 7, 27, 2, 1, 
2020/6/12, 14, 8, 33, 3, 1, 
2020/6/13, 19, 10, 33, 2, 1, 
2020/6/14, 28, 9, 30, 4, 1, 
2020/6/15, 21, 13, 19, 6, 1, 
2020/6/16, 26, 15, 30, 2, 1, 
2020/6/17, 26, 7, 27, 2, 1, 
2020/6/18, 17, 8, 26, 4, 1, 
2020/6/19, 19, 7, 27, 2, 1, 
2020/6/20, 19, 9, 31, 2, 1, 
2020/6/21, 27, 11, 20, 5, 1, 
2020/6/22, 26, 22, 39, 6, 1, 
2020/6/23, 51, 35, 34, 6, 1, 
2020/6/24, 85, 23, 37, 3, 1, 
2020/6/25, 56, 12, 33, 1, 2, 
2020/6/26, 26, 10, 28, 4, 1, 
2020/6/27, 26, 7, 23, 1, 1, 
2020/6/28, 18, 6, 22, 1, 1, 
2020/6/29, 13, 9, 26, 3, 1, 
2020/6/30, 18, 7, 23, 3, 1, 
2020/1/2, 50, 14, 9, 3, 1, 
2020/1/3, 70, 19, 6, 4, 2, 
2020/1/4, 44, 13, 21, 2, 1, 
2020/1/5, 58, 13, 16, 2, 1, 
2020/1/6, 51, 15, 17, 2, 2, 
2020/1/7, 60, 20, 10, 4, 1, 
2020/1/8, 69, 23, 10, 4, 1, 
2020/1/9, 28, 10, 28, 1, 1, 
2020/1/10, 37, 17, 28, 2, , 
2020/1/11, 48, 15, 17, 2, , 
2020/1/12, 55, 13, 21, 2, 1, 
2020/1/13, 39, 9, 26, 1, , 
2020/1/14, 23, 9, 25, 1, 1, 
2020/1/15, 33, 12, 26, 1, 1, 
2020/1/16, 41, 10, 24, , , 
2020/1/17, 24, 11, 27, 1, , 
2020/1/18, 30, 8, 27, 1, 1, 
2020/1/19, 22, 9, 23, , , 
2020/1/20, 36, 9, 20, 1, 1, 
2020/1/21, 68, 24, 11, 3, 1, 
2020/1/22, 73, 27, 6, 4, 1, 
2020/1/23, 74, 24, 24, 3, 1, 
2020/1/27, 14, 9, 25, , 1, 
2020/1/28, 26, 17, 27, 1, , 
2020/1/29, 39, 14, 17, 2, 1, 
2020/1/30, 14, 6, 21, 1, 1, 
2020/1/31, 17, 8, 22, 2, 1, 
2020/2/1, 24, 8, 19, 1, , 
2020/2/2, 15, 6, 19, , 1, 
2020/2/3, 67, 41, 19, 2, 1, 
2020/2/4, 28, 18, 29, , 1, 
2020/2/5, 27, 13, 21, 2, 1, 
2020/2/6, 29, 11, 26, 1, , 
2020/2/7, 34, 14, 25, 1, 1, 
2020/2/8, 38, 15, 23, , 1, 
2020/2/9, 24, 7, 24, , 1, 
2020/2/10, 27, 15, 20, 2, 1, 
2020/2/11, 35, 21, 23, 1, 1, 
2020/2/12, 41, 23, 17, 2, 1, 
2020/2/13, 44, 19, 29, 1, 1, 
2020/2/14, 40, 24, 21, 2, 1, 
2020/2/15, 35, 13, 24, 1, 1, 
2020/2/16, 25, 9, 23, , 1, 
2020/2/17, 18, 10, 28, 1, 1, 
2020/2/18, 25, 13, 24, 2, 1, 
2020/2/19, 35, 17, 24, 3, 1, 
2020/2/20, 44, 19, 26, 3, 1, 
2020/2/21, 42, 19, 22, 3, 1, 
2020/2/22, 56, 23, 23, 1, 1, 
2020/2/23, 73, 31, 27, 1, 1, 
2020/2/24, 88, 38, 21, 2, 1, 
2020/2/25, 61, 24, 30, 2, 1, 
2020/2/26, 16, 11, 30, 6, 1, 
2020/2/27, 25, 16, 26, 10, 4, 
2020/2/28, 64, 49, 25, 9, 1, 
2020/2/29, 52, 36, 25, 6, 1, 
2020/3/1, 20, 11, 29, 6, 1, 
2020/3/2, 18, 7, 30, 2, 1, 
2020/3/3, 24, 17, 30, 2, 1, 
2020/3/4, 22, 10, 14, 13, 1, 
2020/3/5, 18, 8, 31, 4, 1, 
2020/3/6, 13, 10, 31, 1, 1, 
2020/3/7, 20, 12, 30, 4, 1, 
2020/3/8, 21, 10, 33, 4, 1, 
2020/3/9, 18, 15, 31, 2, 1, 
2020/3/10, 36, 20, 29, 11, 1, 
2020/3/11, 39, 19, 25, 10, , 
2020/3/12, 31, 16, 26, 8, , 
2020/3/13, 22, 16, 27, 3, , 
2020/3/14, 33, 16, 28, 6, , 
2020/3/15, 36, 14, 31, 3, , 
2020/3/16, 13, 6, 34, 4, , 
2020/3/17, 27, 13, 17, 6, , 
2020/3/18, 53, 23, 15, 10, , 
2020/3/19, 50, 20, 32, 5, , 
2020/3/20, 40, 12, 31, 2, , 
2020/3/21, 47, 17, 32, 3, , 
2020/3/22, 59, 26, 30, 5, , 
2020/3/23, 60, 25, 24, 8, , 
2020/3/24, 60, 26, 24, 7, , 
2020/3/25, 45, 19, 30, 5, , 
2020/3/26, 51, 21, 37, 3, , 
2020/3/27, 60, 23, 35, 7, , 
2020/3/28, 62, 22, 36, 5, , 
2020/3/29, 73, 25, 19, 4, , 
2019/10/1, 44, 10, 27, 1, , 
2019/10/2, 28, 9, 28, 2, 1, 
2019/10/3, 30, 9, 22, 2, 1, 
2019/10/4, 33, 10, 28, 1, 1, 
2019/10/5, 38, 10, 27, 1, 1, 
2019/10/6, 41, 12, 20, 2, 1, 
2019/10/7, 43, 13, 29, 1, 1, 
2019/10/8, 27, 10, 27, 1, 1, 
2019/10/9, 28, 12, 26, 1, 1, 
2019/10/10, 36, 15, 32, 1, 1, 
2019/10/11, 44, 16, 33, , , 
2019/10/12, 40, 15, 31, 1, 1, 
2019/10/13, 42, 16, 34, 1, 1, 
2019/10/14, 36, 8, 24, 1, 2, 
2019/10/15, 22, 7, 28, 1, 1, 
2019/10/16, 19, 7, 25, 1, 1, 
2019/10/17, 21, 12, 20, 2, 1, 
2019/10/18, 36, 10, 26, 1, 1, 
2019/10/19, 27, 7, 28, 1, 1, 
2019/10/20, 16, 7, 29, 2, 1, 
2019/10/21, 27, 12, 9, 3, 1, 
2019/10/22, 46, 9, 26, 2, 1, 
2019/10/23, 33, 7, 21, 3, 1, 
2019/10/24, 24, 9, 14, 2, 1, 
2019/10/25, 35, 7, 27, 2, 2, 
2019/10/26, 24, 8, 28, 2, 2, 
2019/10/27, 25, 13, 24, 4, 2, 
2019/10/28, 41, 19, 19, 3, 2, 
2019/10/29, 61, 14, 18, 3, 1, 
2019/10/30, 41, 9, 25, 2, 1, 
2019/10/31, 33, 8, 12, 1, 2, 
2019/11/1, 25, 8, 25, 2, 1, 
2019/11/2, 26, 10, 28, 2, 1, 
2019/11/3, 16, 10, 27, 2, 1, 
2019/11/4, 9, 8, 27, 1, 1, 
2019/11/5, 9, 9, 25, 2, 1, 
2019/11/6, 7, 7, 28, 1, 2, 
2019/11/7, 10, 7, 30, 1, 3, 
2019/11/8, 11, 9, 31, 2, 1, 
2019/11/9, 9, 8, 26, 1, 1, 
2019/11/10, 16, 10, 31, 2, 2, 
2019/11/11, 18, 10, 23, 3, 1, 
2019/11/12, 19, 10, 24, 3, 1, 
2019/11/13, 19, 9, 29, 3, 1, 
2019/11/14, 15, 8, 27, 2, 1, 
2019/11/15, 16, 9, 24, 4, 1, 
2019/11/16, 20, 7, 30, 3, 2, 
2019/11/17, 16, 10, 17, 3, 1, 
2019/11/18, 35, 11, 9, 3, 1, 
2019/11/19, 43, 10, 25, 2, , 
2019/11/20, 33, 10, 20, 2, 1, 
2019/11/21, 28, 7, 26, 1, 2, 
2019/11/22, 21, 12, 34, , 2, 
2019/11/23, 25, 7, 25, 1, 2, 
2019/11/24, 21, 11, 17, 3, 3, 
2019/11/25, 24, 7, 30, 1, 1, 
2019/11/26, 22, 15, 23, 1, , 
2019/11/27, 35, 10, 12, 4, 2, 
2019/11/28, 35, 11, 23, 2, 2, 
2019/11/29, 40, 7, 25, 1, 1, 
2019/11/30, 28, 13, 17, 2, 2, 
2019/12/1, 40, 13, 12, 2, 1, 
2019/12/2, 45, 16, 5, 2, 2, 
2019/12/3, 58, 15, 12, 2, 2, 
